uid,domainID,siteID,namedLocation,passStartTime,passEndTime,boutEndDate,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,identificationReferences,fishTotalLength,fishWeight,samplerType,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,voucherSampleCode,dnaSampleID,dnaSampleCode,identifiedBy,remarks,dataQF,barrierSubReach,publicationDate,release
f819d2c8-01c9-4eda-9b0b-21bfd2c69bc6,D17,BIGC,BIGC.AOS.fish.point.03,2018-10-16T20:27:00Z,2018-10-16T21:40:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,35,SALSP2,Salmonidae sp.,family,NA,NA,NA,NA,75,3,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
627b2a39-7020-473b-9ce7-1646011efe47,D17,BIGC,BIGC.AOS.fish.point.03,2018-10-16T20:27:00Z,2018-10-16T21:40:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,14,SALTRU,Salmo trutta,species,NA,NA,NA,NA,82,5,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
2b429eec-e7e3-4e50-9eb3-d7209f9975f7,D17,BIGC,BIGC.AOS.fish.point.03,2018-10-16T20:27:00Z,2018-10-16T21:40:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,9,SALTRU,Salmo trutta,species,NA,NA,NA,NA,79,5,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
4d8174e7-d192-4c8c-8bd3-1c3f909f4e9b,D17,BIGC,BIGC.AOS.fish.point.03,2018-10-16T20:27:00Z,2018-10-16T21:40:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,8,SALTRU,Salmo trutta,species,NA,NA,NA,NA,74,5,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
96a29565-5e4f-474e-be8a-217748a7e83a,D17,BIGC,BIGC.AOS.fish.point.03,2018-10-16T20:27:00Z,2018-10-16T21:40:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,17,SALTRU,Salmo trutta,species,NA,NA,NA,NA,81,6,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
f5bba91b-e063-4560-ac5f-a109900095e8,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,31,SALTRU,Salmo trutta,species,NA,NA,NA,NA,183,51,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
8ccc0621-063c-4846-adc8-5cb84b271a71,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,39,SALSP2,Salmonidae sp.,family,NA,NA,NA,NA,86,6,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
10eb5df4-023f-4286-a00a-5ceb53e5b930,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,56,SALSP2,Salmonidae sp.,family,NA,NA,NA,NA,77,4,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
8f6c109a-2e65-4427-9d9a-f0f58d7fde53,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,28,SALTRU,Salmo trutta,species,NA,NA,NA,NA,83,6,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
ec946d2f-d567-4160-9b37-3bff6bccca8d,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,47,SALTRU,Salmo trutta,species,NA,NA,NA,NA,79,4,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
dec71204-378f-4de8-be9e-ffa6b2e6a94b,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,34,SALTRU,Salmo trutta,species,NA,NA,NA,NA,80,6,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
36fa7867-f10e-4b74-812d-f0de7f0433a8,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,24,SALTRU,Salmo trutta,species,NA,NA,NA,NA,89,7,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
ea3647cd-0f79-4f57-8384-fe5dc8bd7c56,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,51,SALTRU,Salmo trutta,species,NA,NA,NA,NA,230,116,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
efd24cee-4706-4f9d-bef8-72564ec118a5,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,19,SALTRU,Salmo trutta,species,NA,NA,NA,NA,200,76,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
0f659b1b-6840-4d2c-a051-91dfaf86865d,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,42,SALTRU,Salmo trutta,species,NA,NA,NA,NA,86,5,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
2d4ab307-dd8c-483e-9cf0-20cdcc3527ef,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,5,SALTRU,Salmo trutta,species,NA,NA,NA,NA,73,4,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
3b12b0dd-13f0-40e5-9fe4-5a78ffca063f,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,44,SALTRU,Salmo trutta,species,NA,NA,NA,NA,97,9,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
ce047ce9-f299-4f2d-866c-15d136e529c0,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,33,SALTRU,Salmo trutta,species,NA,NA,NA,NA,81,4,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
f5faf486-1223-4549-ba9c-bfca16254860,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,17,SALTRU,Salmo trutta,species,NA,NA,NA,NA,79,5,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
16e460b9-7942-4e93-8a7b-cd5194a46ee5,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,48,SALTRU,Salmo trutta,species,NA,NA,NA,NA,65,5,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
450590f3-b9d3-4a8a-8833-cdd3db2eebe2,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,37,SALTRU,Salmo trutta,species,NA,NA,NA,NA,73,3,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
cfd52dfd-1a9e-422e-8eee-7528dffa3486,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,9,SALTRU,Salmo trutta,species,NA,NA,NA,NA,166,44,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
10fc92bc-58f9-4b2f-b736-38e6fda7412a,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,3,SALTRU,Salmo trutta,species,NA,NA,NA,NA,187,63,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
0a1ab0d7-550d-49bb-96fd-713c244c2ac5,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,52,SALSP2,Salmonidae sp.,family,NA,NA,NA,NA,67,3,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
6f76d71f-7ee0-4830-9bf8-0f0310e4b0f3,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,41,SALTRU,Salmo trutta,species,NA,NA,NA,NA,76,4,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
82fa7833-610e-42bd-aa86-e175db1a8538,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,23,SALTRU,Salmo trutta,species,NA,NA,NA,NA,75,4,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
99217122-0406-429a-b321-7295ea7acdbb,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,22,SALTRU,Salmo trutta,species,NA,NA,NA,NA,77,6,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
0e56cf96-a1f7-469b-8b7c-e31c8038258f,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,43,SALTRU,Salmo trutta,species,NA,NA,NA,NA,83,6,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
1f0392fa-ed5c-4fa8-ac0f-e279effff65c,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,4,SALTRU,Salmo trutta,species,NA,NA,NA,NA,74,4,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
96e9d1e1-3241-4e80-ae66-4beb92e75947,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,36,SALTRU,Salmo trutta,species,NA,NA,NA,NA,289,211,electrofisher,NA,NA,NA,adult,dna sample only,FSH.BIGC.04.20181017.1.0036,NA,FSH.BIGC.04.20181017.1.0036.DNA,D00000030211,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
bb888612-e87d-4b33-9d06-380555d82912,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,21,SALTRU,Salmo trutta,species,NA,NA,NA,NA,67,3,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
fdd47154-0dd7-43ed-b534-5fc248888f7a,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,10,SALTRU,Salmo trutta,species,NA,NA,NA,NA,180,54,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
9806f1c3-86c6-471b-8ca3-34eab6d8006a,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,13,SALTRU,Salmo trutta,species,NA,NA,NA,NA,165,41,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
914a2fa6-119b-4946-91dd-00e3b943a8d9,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,27,SALSP2,Salmonidae sp.,family,NA,NA,NA,NA,160,33,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
dee5c787-2d70-4dbd-9e26-1639f0a35eb9,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,1,SALTRU,Salmo trutta,species,NA,NA,NA,NA,87,5,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
c73c66fa-8f26-4061-9622-d34706b30601,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,40,SALTRU,Salmo trutta,species,NA,NA,NA,NA,97,8,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
6a0454a1-d246-448d-be8c-bb0928a3cde2,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,55,SALTRU,Salmo trutta,species,NA,NA,NA,NA,83,5,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
a07c1d1f-e6f0-4d61-8aee-5b38f02048e5,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,49,SALTRU,Salmo trutta,species,NA,NA,NA,NA,88,5,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
b0f5d202-20c9-4d7c-9aef-2d9a71881f73,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,57,SALTRU,Salmo trutta,species,NA,NA,NA,NA,42,1,electrofisher,NA,Y,NA,young of year,both voucher and dna samples collected,FSH.BIGC.04.20181017.1.0057,A00000030587,FSH.BIGC.04.20181017.1.0057.DNA,D00000030213,ecrandall@battelleecology.org,Died in bucket,NA,NA,20251205T025814Z,RELEASE-2026
507266a1-b816-4510-9bc8-33cc103cbed7,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,53,SALTRU,Salmo trutta,species,NA,NA,NA,NA,86,6,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
76b45263-0708-4368-96d0-df55c78e2626,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,35,SALTRU,Salmo trutta,species,NA,NA,NA,NA,81,4,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
c13244ef-7dc6-48c1-9dd9-a86ce419bef5,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,32,SALTRU,Salmo trutta,species,NA,NA,NA,NA,195,72,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
d1d81b8f-4a9a-4408-a2a5-34de576c26c0,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,11,SALTRU,Salmo trutta,species,NA,NA,NA,NA,191,66,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
c7ae9b08-3ccb-4bd7-bfc8-6244a9ee94cf,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,2,SALTRU,Salmo trutta,species,NA,NA,NA,NA,71,4,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
9b34dfc8-e873-463e-a61d-0e8ce89a91dd,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,6,SALTRU,Salmo trutta,species,NA,NA,NA,NA,116,11,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
a4d2ee18-2008-4f52-a0bc-ecfc63bf5ff8,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,45,SALTRU,Salmo trutta,species,NA,NA,NA,NA,91,7,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
70682ba3-76a6-4b42-8674-b223b2d2c835,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,29,SALTRU,Salmo trutta,species,NA,NA,NA,NA,70,4,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
6b5ff3bb-a3dc-46ec-83b5-433787a5fa8d,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,14,SALTRU,Salmo trutta,species,NA,NA,NA,NA,179,48,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
d194ec4d-0d64-4a60-ab76-524948cdf9ec,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,50,SALTRU,Salmo trutta,species,NA,NA,NA,NA,100,8,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
b12e6b40-08db-449d-977a-3648eff8d1c4,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,25,SALTRU,Salmo trutta,species,NA,NA,NA,NA,77,4,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
761a7ed6-e8aa-458c-88a4-60f603be60cb,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,15,SALTRU,Salmo trutta,species,NA,NA,NA,NA,94,8,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
9250e41b-bbd1-4b42-8f0b-6b1e53482e72,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,54,SALTRU,Salmo trutta,species,NA,NA,NA,NA,77,4,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
656dc604-0a29-489f-8826-67b609fd084d,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,30,SALTRU,Salmo trutta,species,NA,NA,NA,NA,209,78,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
ba9f061e-268c-4bdd-8c5f-da8427ba2da6,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,20,SALTRU,Salmo trutta,species,NA,NA,NA,NA,92,7,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
97ee438a-e8cb-4e31-9e52-336dd0c8492f,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,8,SALSP2,Salmonidae sp.,family,NA,NA,NA,NA,72,3,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
1c431a5f-e998-4d58-8cad-feb706ee1668,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,38,SALTRU,Salmo trutta,species,NA,NA,NA,NA,101,10,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
75103de2-cae5-4cc4-a339-2d023801b569,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,46,SALTRU,Salmo trutta,species,NA,NA,NA,NA,203,79,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
f15a4472-a92e-4ac3-b383-855899962d3c,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,16,SALTRU,Salmo trutta,species,NA,NA,NA,NA,88,8,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
dda2e151-e738-4bb0-849b-54d488a5aa39,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,26,SALTRU,Salmo trutta,species,NA,NA,NA,NA,87,6,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
33569feb-dbec-4bc1-8cd9-55dd4070cbb3,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,12,SALTRU,Salmo trutta,species,NA,NA,NA,NA,82,6,electrofisher,NA,NA,NA,juvenile,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
9dd7de53-7d17-4feb-8e31-eaaeb54bdb80,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T16:03:00Z,2018-10-17T17:15:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,1,7,SALTRU,Salmo trutta,species,NA,NA,NA,NA,202,80,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
23eda553-d16b-4f14-a64f-c7b2fc37123b,D17,BIGC,BIGC.AOS.fish.point.04,2018-10-17T18:32:00Z,2018-10-17T20:00:00Z,2018-10-18T21:03:00Z,BIGC.2018.fall,2,15,SALTRU,Salmo trutta,species,NA,NA,NA,NA,211,91,electrofisher,NA,NA,NA,adult,no sample,NA,NA,NA,NA,ecrandall@battelleecology.org,NA,NA,NA,20251205T025814Z,RELEASE-2026
